,date,cases_new,cases_active,cases_recovered,cases_child,cases_adolescent,cases_adult,cases_elderly,rtk-ag,pcr,deaths_new,deaths_bid,beds_pkrc,pkrc_covid,beds_hosp,hosp_covid,beds_icu,beds_icu_total,beds_icu_covid,vent,icu_covid,daily,daily_partial,daily_full,cumul,pfizer1,pfizer2,sinovac1,sinovac2,astra1,astra2,cansino,perc_child_case,perc_adolescent_case,perc_adult_case,perc_elderly_case,cases_new_lag14,pkrc_beds_acive_cases,hosp_beds_active_cases,icu_beds_acive_cases,vent_icu_beds,seg_km1,seg_km2,seg_km_final
225,2020-09-06,6,154,2,1.0,0.0,4.0,1.0,1248.0,4507.0,0.0,0.0,1331.0,30.0,23405.0,103.0,594.0,830.0,431.0,996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,66.7,16.7,10.0,19.5,66.9,3.9,16600.0,0,4,0
226,2020-09-07,62,207,9,1.0,3.0,56.0,2.0,2261.0,3871.0,0.0,0.0,1331.0,28.0,23405.0,104.0,594.0,830.0,431.0,996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.8,90.3,3.2,7.0,13.5,50.2,2.9000000000000004,16600.0,0,4,0
227,2020-09-08,100,295,12,7.0,2.0,90.0,1.0,1990.0,6919.0,0.0,0.0,1331.0,30.0,23405.0,153.0,594.0,830.0,431.0,996.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,2.0,90.0,1.0,11.0,10.2,51.9,2.4,14228.6,0,4,0
228,2020-09-09,24,312,7,4.0,3.0,13.0,4.0,2171.0,6099.0,0.0,0.0,1331.0,33.0,23405.0,245.0,594.0,830.0,431.0,996.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,12.5,54.2,16.7,6.0,10.6,78.5,2.1999999999999997,14228.6,0,4,0
229,2020-09-10,45,333,24,2.0,1.0,41.0,1.0,2284.0,8748.0,0.0,0.0,1331.0,23.0,23405.0,246.0,594.0,830.0,431.0,996.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3999999999999995,2.1999999999999997,91.10000000000001,2.1999999999999997,5.0,6.9,73.9,2.7,11066.7,0,4,0
230,2020-09-11,182,501,14,3.0,0.0,176.0,3.0,1721.0,7949.0,0.0,0.0,1331.0,22.0,23405.0,245.0,594.0,830.0,431.0,996.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,96.7,1.6,10.0,4.3999999999999995,48.9,1.7999999999999998,11066.7,0,4,0
231,2020-09-12,58,551,8,5.0,1.0,47.0,5.0,758.0,6902.0,0.0,0.0,1331.0,25.0,23405.0,196.0,594.0,830.0,431.0,996.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,1.7000000000000002,81.0,8.6,11.0,4.5,35.6,1.6,11066.7,0,4,0
232,2020-09-13,47,591,7,0.0,1.0,41.0,5.0,1388.0,7987.0,0.0,0.0,1331.0,24.0,23405.0,213.0,594.0,830.0,431.0,996.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,87.2,10.6,17.0,4.1000000000000005,36.0,1.5,11066.7,0,4,0
233,2020-09-14,31,614,7,1.0,2.0,23.0,5.0,2260.0,9365.0,1.0,1.0,1981.0,327.0,23405.0,241.0,594.0,830.0,431.0,996.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.5,74.2,16.1,6.0,53.300000000000004,39.300000000000004,1.7999999999999998,9054.5,0,4,0
234,2020-09-15,23,631,6,3.0,4.0,16.0,0.0,2233.0,9102.0,0.0,0.0,2041.0,337.0,23405.0,254.0,594.0,830.0,431.0,996.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.4,69.6,0.0,14.0,53.400000000000006,40.300000000000004,2.4,6640.000000000001,0,4,0
235,2020-09-16,62,667,26,4.0,4.0,53.0,1.0,1047.0,6370.0,0.0,0.0,2031.0,359.0,23405.0,249.0,594.0,830.0,431.0,996.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,85.5,1.6,6.0,53.800000000000004,37.3,2.4,6225.0,0,4,0
236,2020-09-17,21,673,15,1.0,0.0,15.0,5.0,2495.0,6335.0,0.0,0.0,2031.0,263.0,23405.0,267.0,594.0,830.0,431.0,996.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,71.39999999999999,23.799999999999997,14.0,39.1,39.7,1.7999999999999998,8300.0,0,4,0
237,2020-09-18,95,753,14,13.0,3.0,71.0,7.0,2191.0,7045.0,1.0,0.0,2129.0,327.0,23405.0,282.0,596.0,842.0,437.0,996.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.700000000000001,3.2,74.7,7.3999999999999995,11.0,43.4,37.5,1.5,9054.5,0,4,0
238,2020-09-19,20,721,51,7.0,1.0,10.0,2.0,1153.0,7951.0,1.0,0.0,2129.0,362.0,23405.0,263.0,596.0,842.0,437.0,996.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,50.0,10.0,6.0,50.2,36.5,1.7000000000000002,8300.0,0,4,0
239,2020-09-20,52,733,40,4.0,2.0,43.0,3.0,1946.0,6398.0,0.0,0.0,2129.0,352.0,23405.0,295.0,596.0,842.0,437.0,996.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.8,82.69999999999999,5.800000000000001,6.0,48.0,40.2,1.4000000000000001,9960.0,0,4,0
240,2020-09-21,57,750,40,11.0,7.0,35.0,3.0,2933.0,7265.0,0.0,0.0,2269.0,323.0,23405.0,272.0,596.0,842.0,437.0,996.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,12.3,61.4,5.3,62.0,43.1,36.3,1.2,11066.7,0,4,0
241,2020-09-22,82,663,168,7.0,5.0,69.0,1.0,2644.0,9578.0,1.0,0.0,2269.0,296.0,23417.0,274.0,596.0,842.0,437.0,996.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,6.1,84.1,1.2,100.0,44.6,41.3,1.4000000000000001,11066.7,0,4,0
242,2020-09-23,147,769,39,7.0,3.0,131.0,6.0,2439.0,7916.0,1.0,0.0,2169.0,339.0,23417.0,262.0,596.0,842.0,437.0,996.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.0,89.1,4.1000000000000005,24.0,44.1,34.1,1.3,9960.0,0,4,0
243,2020-09-24,72,777,64,3.0,7.0,40.0,8.0,2515.0,7090.0,0.0,0.0,2255.0,387.0,23417.0,281.0,596.0,842.0,437.0,996.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.700000000000001,55.60000000000001,11.1,45.0,49.8,36.199999999999996,1.4000000000000001,9054.5,0,4,0
244,2020-09-25,110,857,30,6.0,18.0,75.0,11.0,1952.0,9446.0,0.0,0.0,2583.0,416.0,22285.0,279.0,596.0,842.0,437.0,996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,16.400000000000002,68.2,10.0,182.0,48.5,32.6,0.7000000000000001,16600.0,0,4,0
245,2020-09-26,82,849,89,3.0,1.0,75.0,3.0,1501.0,7086.0,1.0,1.0,2623.0,417.0,22582.0,110.0,635.0,1084.0,632.0,1035.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6999999999999997,1.2,91.5,3.6999999999999997,58.0,49.1,13.0,6.1,1990.4,0,4,0
246,2020-09-27,150,948,50,19.0,28.0,80.0,6.0,2109.0,5394.0,1.0,0.0,2699.0,398.0,22236.0,75.0,621.0,1050.0,602.0,1021.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,18.7,53.300000000000004,4.0,47.0,42.0,7.9,0.8,12762.5,1,0,0
247,2020-09-28,115,1008,54,10.0,9.0,84.0,12.0,3226.0,9749.0,1.0,0.0,2663.0,439.0,23417.0,315.0,596.0,842.0,437.0,996.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,7.8,73.0,10.4,31.0,43.6,31.2,1.0,9960.0,0,4,0
248,2020-09-29,101,1059,50,5.0,5.0,76.0,7.0,3074.0,12903.0,0.0,0.0,2779.0,478.0,23417.0,326.0,596.0,842.0,437.0,996.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,75.2,6.9,23.0,45.1,30.8,0.8,11066.7,0,4,0
249,2020-09-30,89,1120,28,6.0,0.0,73.0,10.0,3125.0,11154.0,0.0,0.0,2779.0,518.0,23417.0,353.0,596.0,842.0,437.0,1007.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,82.0,11.200000000000001,62.0,46.2,31.5,1.2,7192.900000000001,0,4,0
250,2020-10-01,260,1333,47,45.0,16.0,136.0,15.0,2897.0,10864.0,0.0,0.0,2721.0,478.0,23417.0,371.0,596.0,842.0,437.0,1007.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.299999999999997,6.2,52.300000000000004,5.800000000000001,21.0,35.9,27.800000000000004,1.2,6293.8,0,4,0
251,2020-10-02,287,1536,81,5.0,0.0,255.0,14.0,2614.0,10808.0,2.0,0.0,3071.0,561.0,23387.0,421.0,596.0,842.0,437.0,1007.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,88.9,4.9,95.0,36.5,27.400000000000002,1.3,5035.0,0,4,0
252,2020-10-03,317,1731,121,28.0,2.0,258.0,15.0,1901.0,11485.0,1.0,0.0,3467.0,677.0,23387.0,487.0,596.0,842.0,439.0,1007.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.799999999999999,0.6,81.39999999999999,4.7,20.0,39.1,28.1,1.4000000000000001,4195.8,0,4,0
253,2020-10-04,293,1955,67,7.0,3.0,258.0,12.0,2197.0,11763.0,2.0,0.0,3524.0,782.0,23387.0,537.0,593.0,845.0,443.0,1007.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,88.1,4.1000000000000005,52.0,40.0,27.500000000000004,1.5,3472.3999999999996,0,4,0
254,2020-10-05,432,2327,57,15.0,14.0,365.0,17.0,3559.0,12506.0,3.0,1.0,3975.0,922.0,23387.0,565.0,593.0,845.0,443.0,1007.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5000000000000004,3.2,84.5,3.9,57.0,39.6,24.3,1.3,3248.4,0,4,0
255,2020-10-06,691,2930,87,27.0,10.0,614.0,33.0,3531.0,10687.0,1.0,1.0,5007.0,1153.0,22255.0,632.0,593.0,845.0,443.0,1007.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.4000000000000001,88.9,4.8,82.0,39.4,21.6,1.7999999999999998,1864.8,0,4,0
256,2020-10-07,489,3342,74,29.0,8.0,401.0,46.0,3869.0,13910.0,3.0,1.0,5333.0,1771.0,23387.0,648.0,593.0,851.0,449.0,1007.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8999999999999995,1.6,82.0,9.4,147.0,53.0,19.400000000000002,1.7000000000000002,1766.7000000000003,0,4,0
257,2020-10-08,375,3694,18,32.0,13.0,262.0,51.0,3958.0,16862.0,5.0,1.0,5781.0,1954.0,23387.0,997.0,593.0,851.0,449.0,1007.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,3.5000000000000004,69.89999999999999,13.600000000000001,72.0,52.900000000000006,27.0,1.6,1678.3000000000002,0,4,0
258,2020-10-09,354,3856,188,27.0,13.0,282.0,31.0,3914.0,15502.0,4.0,1.0,5960.0,1944.0,23387.0,962.0,593.0,859.0,457.0,1007.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,3.6999999999999997,79.7,8.799999999999999,110.0,50.4,24.9,2.0,1307.8,0,4,0
259,2020-10-10,374,4154,73,29.0,13.0,296.0,33.0,2598.0,15777.0,3.0,1.0,6642.0,2129.0,23496.0,1009.0,590.0,870.0,461.0,1007.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,3.5000000000000004,79.10000000000001,8.799999999999999,82.0,51.300000000000004,24.3,1.9,1243.2,0,4,0
260,2020-10-11,561,4579,133,48.0,36.0,405.0,58.0,2401.0,15611.0,3.0,1.0,6876.0,2170.0,23648.0,1087.0,590.0,876.0,483.0,1007.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,6.4,72.2,10.299999999999999,150.0,47.4,23.7,2.0,1118.9,0,4,0
261,2020-10-12,563,5030,109,39.0,10.0,299.0,38.0,4328.0,15381.0,3.0,3.0,7071.0,2355.0,23648.0,1139.0,590.0,878.0,485.0,1007.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,1.7999999999999998,53.1,6.7,115.0,46.800000000000004,22.6,1.7999999999999998,1106.6000000000001,0,4,0
262,2020-10-13,660,5336,350,48.0,31.0,491.0,84.0,4955.0,16966.0,4.0,3.0,7216.0,2533.0,23718.0,1099.0,590.0,878.0,485.0,1007.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,4.7,74.4,12.7,101.0,47.5,20.599999999999998,1.7000000000000002,1106.6000000000001,1,4,0
263,2020-10-14,660,5759,233,74.0,32.0,498.0,54.0,4471.0,17863.0,4.0,1.0,7358.0,2604.0,23763.0,1135.0,590.0,878.0,485.0,1007.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200000000000001,4.8,75.5,8.200000000000001,89.0,45.2,19.7,1.6,1094.6,1,0,0
264,2020-10-15,589,5936,409,55.0,34.0,355.0,82.0,3971.0,21419.0,2.0,1.0,7591.0,2763.0,23763.0,1234.0,600.0,898.0,497.0,1007.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,5.800000000000001,60.3,13.900000000000002,260.0,46.5,20.8,1.9,875.6999999999999,1,4,0
265,2020-10-16,629,6314,245,85.0,53.0,442.0,45.0,3924.0,18624.0,6.0,1.0,7750.0,2882.0,23763.0,1243.0,600.0,901.0,500.0,1009.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,8.4,70.3,7.199999999999999,287.0,45.6,19.7,1.7999999999999998,877.3999999999999,1,0,0
266,2020-10-17,869,6875,302,124.0,40.0,650.0,45.0,3529.0,17864.0,6.0,3.0,8447.0,3123.0,23849.0,1292.0,600.0,904.0,508.0,1009.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.299999999999999,4.6,74.8,5.2,317.0,45.4,18.8,1.7000000000000002,869.8000000000001,1,0,0
267,2020-10-18,871,7043,701,89.0,66.0,577.0,81.0,3501.0,19232.0,2.0,0.0,8548.0,2997.0,23849.0,1331.0,600.0,904.0,508.0,1009.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,7.6,66.2,9.3,293.0,42.6,18.9,1.5,970.2,1,0,0
268,2020-10-19,865,7446,455,101.0,47.0,616.0,56.0,5962.0,15032.0,7.0,3.0,8767.0,2889.0,23849.0,1356.0,600.0,904.0,508.0,1009.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.700000000000001,5.4,71.2,6.5,432.0,38.800000000000004,18.2,1.5,892.9,1,0,0
269,2020-10-20,862,7670,634,69.0,50.0,646.0,50.0,5589.0,15867.0,4.0,3.0,8805.0,2694.0,23983.0,1336.0,604.0,908.0,508.0,1036.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.800000000000001,74.9,5.800000000000001,691.0,35.099999999999994,17.4,1.6,870.5999999999999,1,0,0
270,2020-10-21,732,7815,580,115.0,51.0,513.0,50.0,5288.0,13965.0,7.0,4.0,8640.0,2759.0,23983.0,1362.0,604.0,913.0,513.0,1036.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,7.000000000000001,70.1,6.800000000000001,489.0,35.3,17.4,1.6,835.5,1,0,0
271,2020-10-22,847,8165,486,105.0,87.0,606.0,45.0,6252.0,21297.0,11.0,4.0,8724.0,2785.0,23983.0,1462.0,604.0,913.0,513.0,1036.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,10.299999999999999,71.5,5.3,375.0,34.1,17.9,1.5,835.5,1,0,0
272,2020-10-23,710,8399,467,53.0,55.0,561.0,38.0,5817.0,22618.0,9.0,5.0,8760.0,2713.0,23983.0,1439.0,602.0,914.0,513.0,1036.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.7,79.0,5.4,354.0,32.300000000000004,17.1,1.4000000000000001,870.5999999999999,1,0,0
273,2020-10-24,1228,8953,671,99.0,93.0,924.0,59.0,4145.0,25316.0,3.0,0.0,8555.0,2494.0,23983.0,1379.0,602.0,915.0,514.0,1036.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,7.6,75.2,4.8,374.0,27.900000000000002,15.4,1.3,863.3,1,0,0
274,2020-10-25,823,9191,579,74.0,55.0,606.0,52.0,4731.0,22383.0,6.0,0.0,8687.0,2571.0,23983.0,1381.0,602.0,915.0,514.0,1036.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.7,73.6,6.3,561.0,28.000000000000004,15.0,1.3,893.0999999999999,1,0,0
275,2020-10-26,1240,9738,691,95.0,47.0,1028.0,64.0,6165.0,23330.0,2.0,1.0,11455.0,3687.0,23983.0,1509.0,602.0,915.0,514.0,1036.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.8,82.89999999999999,5.2,563.0,37.9,15.5,1.2,885.5,1,0,0
276,2020-10-27,835,9897,674,72.0,54.0,488.0,46.0,5689.0,23806.0,2.0,1.0,11477.0,4119.0,24091.0,1567.0,606.0,919.0,514.0,1039.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,6.5,58.4,5.5,660.0,41.6,15.8,1.2,911.4000000000001,1,0,0
277,2020-10-28,801,10115,573,91.0,63.0,582.0,58.0,7000.0,31807.0,10.0,4.0,12113.0,4300.0,24091.0,1676.0,608.0,922.0,518.0,1039.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,7.9,72.7,7.199999999999999,660.0,42.5,16.6,1.2,865.8,1,0,0
278,2020-10-29,649,10075,685,70.0,39.0,511.0,26.0,3872.0,33718.0,4.0,3.0,12235.0,4387.0,24091.0,1761.0,608.0,924.0,519.0,1039.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,6.0,78.7,4.0,589.0,43.5,17.5,1.2,844.6999999999999,1,0,0
279,2020-10-30,799,10380,491,70.0,52.0,629.0,46.0,4936.0,22414.0,3.0,1.0,12449.0,4603.0,24091.0,1738.0,608.0,924.0,519.0,1039.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.799999999999999,6.5,78.7,5.800000000000001,629.0,44.3,16.7,1.0999999999999999,903.5,1,0,0
280,2020-10-31,659,10034,1000,74.0,66.0,471.0,42.0,3932.0,18375.0,5.0,3.0,12490.0,4274.0,24091.0,1601.0,605.0,914.0,516.0,1036.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200000000000001,10.0,71.5,6.4,869.0,42.6,16.0,1.0999999999999999,925.0,1,0,0
281,2020-11-01,957,10015,972,106.0,75.0,683.0,50.0,4695.0,18590.0,3.0,3.0,12574.0,3991.0,24085.0,1536.0,605.0,914.0,516.0,1036.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,7.8,71.39999999999999,5.2,871.0,39.900000000000006,15.299999999999999,1.2,870.5999999999999,1,0,0
282,2020-11-02,834,9944,900,93.0,71.0,611.0,47.0,6321.0,18331.0,2.0,1.0,11472.0,3877.0,24085.0,1555.0,609.0,918.0,516.0,1039.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200000000000001,8.5,73.3,5.6000000000000005,865.0,39.0,15.6,1.0999999999999999,911.4000000000001,1,0,0
283,2020-11-03,1054,10115,875,104.0,68.0,814.0,55.0,6694.0,29447.0,2.0,0.0,11482.0,3873.0,24085.0,1529.0,609.0,918.0,517.0,1039.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,6.5,77.2,5.2,862.0,38.3,15.1,1.0999999999999999,895.7,1,0,0
284,2020-11-04,1032,10320,820,106.0,64.0,765.0,81.0,6674.0,26400.0,1.0,0.0,11585.0,3845.0,24085.0,1552.0,609.0,918.0,518.0,1039.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.299999999999999,6.2,74.1,7.8,732.0,37.3,15.0,1.0,971.0000000000001,1,0,0
285,2020-11-05,1009,10484,839,72.0,56.0,777.0,66.0,6836.0,37208.0,6.0,4.0,12121.0,4044.0,24085.0,1616.0,607.0,902.0,502.0,1039.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,5.6000000000000005,77.0,6.5,847.0,38.6,15.4,0.8999999999999999,1049.5,1,0,0
286,2020-11-06,1755,11509,726,161.0,113.0,1376.0,71.0,5176.0,28299.0,2.0,1.0,12494.0,4053.0,24085.0,1708.0,607.0,902.0,500.0,1039.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,6.4,78.4,4.0,710.0,35.199999999999996,14.799999999999999,0.8999999999999999,999.0,1,0,0
287,2020-11-07,1168,11646,1029,109.0,104.0,875.0,55.0,5214.0,18726.0,3.0,2.0,13132.0,4134.0,24085.0,1734.0,607.0,902.0,502.0,1039.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,8.9,74.9,4.7,1228.0,35.5,14.899999999999999,0.8999999999999999,999.0,1,0,0
288,2020-11-08,852,11669,825,111.0,54.0,637.0,40.0,4949.0,16912.0,4.0,2.0,13776.0,4381.0,24085.0,1824.0,607.0,902.0,500.0,1039.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.3,74.8,4.7,823.0,37.5,15.6,1.0,927.6999999999999,1,0,0
289,2020-11-09,972,11295,1345,106.0,95.0,656.0,55.0,6663.0,17912.0,8.0,5.0,13776.0,3844.0,24085.0,2064.0,607.0,902.0,500.0,1039.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,9.8,67.5,5.7,1240.0,34.0,18.3,0.8999999999999999,980.1999999999999,1,0,0
290,2020-11-10,869,11437,725,92.0,41.0,662.0,40.0,7134.0,19051.0,6.0,5.0,13275.0,3810.0,24085.0,2163.0,607.0,902.0,500.0,1039.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,4.7,76.2,4.6,835.0,33.300000000000004,18.9,0.8999999999999999,1018.6,1,0,0
291,2020-11-11,822,11488,769,51.0,30.0,682.0,45.0,6760.0,22888.0,2.0,1.0,13045.0,4014.0,24085.0,2160.0,607.0,902.0,500.0,1039.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.5999999999999996,83.0,5.5,801.0,34.9,18.8,1.0,927.6999999999999,1,0,0
292,2020-11-12,919,11411,996,89.0,49.0,696.0,36.0,5966.0,32271.0,1.0,1.0,10545.0,4123.0,24085.0,2146.0,607.0,902.0,502.0,1039.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000001,5.3,75.7,3.9,649.0,36.1,18.8,1.0,927.6999999999999,1,0,0
293,2020-11-13,1304,11812,900,108.0,87.0,1025.0,58.0,5749.0,32761.0,1.0,1.0,10830.0,3923.0,24085.0,2072.0,607.0,902.0,502.0,1050.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,6.7,78.60000000000001,4.3999999999999995,799.0,33.2,17.5,1.0,913.0000000000001,1,0,0
294,2020-11-14,1114,12114,803,87.0,50.0,913.0,30.0,3968.0,27900.0,2.0,1.0,10542.0,4084.0,24085.0,2145.0,607.0,902.0,502.0,1050.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,4.5,82.0,2.7,659.0,33.7,17.7,0.8999999999999999,913.0000000000001,1,0,0
295,2020-11-15,1208,12306,1013,83.0,57.0,1018.0,40.0,3254.0,19875.0,3.0,1.0,11042.0,4150.0,24085.0,2279.0,607.0,902.0,500.0,1050.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,4.7,84.3,3.3000000000000003,957.0,33.7,18.5,1.0,897.4,1,0,0
296,2020-11-16,1103,12585,821,69.0,29.0,927.0,32.0,6494.0,15493.0,4.0,0.0,11296.0,4172.0,24085.0,2351.0,607.0,902.0,500.0,1050.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,2.6,84.0,2.9000000000000004,834.0,33.2,18.7,1.0,867.8000000000001,1,0,0
297,2020-11-17,1210,12774,1018,76.0,40.0,1000.0,49.0,6836.0,21364.0,5.0,3.0,11593.0,4091.0,23933.0,2346.0,607.0,902.0,502.0,1050.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,3.3000000000000003,82.6,4.0,1054.0,32.0,18.4,1.0,853.7,1,0,0
